Node Number	Directional Deformation (µm)
13884	0.59464
13885	0.63179
13886	0.85359
13887	0.79296
13888	0.72073
13889	-4.7843e-002
13890	-5.1067e-002
13891	-4.667e-002
13892	-9.3747e-003
13893	-3.9511e-003
13894	-1.3288e-002
13895	3.5635e-002
13896	5.4067e-002
13897	7.3176e-002
13898	2.7236e-002
13899	2.4945e-002
13900	0.4676
13901	0.36015
13902	0.31328
13903	0.31406
13904	0.42819
13905	-1.785e-002
13906	2.7371e-002
13907	-1.9022e-002
13908	5.1919e-002
13909	-2.849e-003
13910	8.0434e-002
13911	7.0109e-002
13912	7.6961e-002
13913	6.6755e-002
13914	5.7126e-003
13915	4.3867e-003
13916	7.3008e-003
13917	8.2277e-003
13918	9.3715e-003
13919	-2.6423e-002
13920	-2.3816e-002
13921	-2.8864e-002
13922	-2.7559e-002
13923	-3.7709e-003
13924	-5.9978e-003
13925	-4.6704e-003
13926	-6.939e-003
13927	2.1245e-002
13928	4.8645e-002
13929	2.7195e-002
13930	6.8923e-003
13931	1.213e-002
13932	2.6756e-002
13933	4.6009e-002
13934	2.9052e-002
13935	1.5793e-002
13936	3.1004e-002
13937	5.9254e-003
13938	9.4515e-002
13939	-9.3395e-003
13940	-9.2162e-003
13941	-9.5382e-003
13942	-9.7652e-003
13943	-9.6555e-003
13944	0.29304
13945	0.49739
13946	0.43781
13947	0.50072
13948	0.381
13949	1.9845e-002
13950	2.8174e-002
13951	4.0807e-002
13952	1.9199e-002
13953	7.6589e-002
13954	1.0037e-002
13955	1.0288e-002
13956	3.7976e-003
13957	3.9997e-003
13958	1.266e-002
13959	3.1796e-003
13960	1.4663e-003
13961	1.131e-003
13962	1.2693e-003
13963	1.1748e-003
13964	9.3078e-002
13965	6.9075e-002
13966	8.4616e-002
13967	8.2135e-002
13968	0.59422
13969	0.61858
13970	0.70592
13971	0.75644
13972	0.59187
13973	4.8882e-003
13974	-4.3855e-006
13975	-4.0496e-003
13976	-5.6757e-004
13977	1.0101
13978	0.90288
13979	0.96117
13980	0.82701
13981	1.1936
13982	0.49541
13983	0.57314
13984	0.5055
13985	0.59796
13986	0.45034
13987	0.5955
13988	0.72645
13989	0.6997
13990	0.62725
13991	0.66194
13992	0.10659
13993	8.8218e-002
13994	0.15583
13995	0.13961
13996	0.44847
13997	0.51338
13998	0.55566
13999	0.44316
14000	2.995e-003
14001	3.1455e-003
14002	1.8446e-003
14003	1.321e-003
14004	1.3043e-003
14005	1.0893e-002
14006	2.3622e-002
14007	1.919e-002
14008	6.646e-003
14009	1.364e-002
14010	1.4661e-002
14011	1.5347e-002
14012	1.3872e-002
14013	0.91156
14014	0.94027
14015	0.97867
14016	1.0034
14017	0.97515
14018	8.3036e-002
14019	0.11794
14020	5.434e-002
14021	8.7202e-002
14022	3.3889e-002
14023	0.82889
14024	0.88874
14025	0.9099
14026	0.90833
14027	0.8799
14028	0.77036
14029	0.94973
14030	9.3055e-003
14031	1.1232e-002
14032	1.5238e-002
14033	1.4786e-002
14034	2.4648
14035	2.4768
14036	2.7243
14037	2.6806
14038	2.3963
14039	2.3212
14040	2.8699
14041	2.7741
14042	0.178
14043	0.14831
14044	0.15461
14045	8.589e-002
14046	0.38254
14047	0.2859
14048	2.3912e-002
14049	3.217e-002
14050	2.8243e-002
14051	3.24e-002
14052	2.4498e-002
14053	-1.6413e-003
14054	-4.7698e-003
14055	-3.2987e-003
14056	-3.6872e-003
14057	-1.0297e-003
14058	1.5766e-002
14059	1.5835e-002
14060	1.8441e-002
14061	1.8855e-002
14062	1.7706e-002
14063	3.8743e-002
14064	0.17251
14065	6.4621e-002
14066	0.12608
14067	0.15561
14068	-3.5373e-002
14069	-3.0644e-002
14070	-3.6344e-002
14071	-1.2235e-002
14072	-3.8278e-002
14073	-2.8333e-002
14074	1.1689
14075	1.1604
14076	1.0706
14077	1.0648
14078	1.3323
14079	0.11278
14080	7.0546e-002
14081	8.5045e-002
14082	0.1265
14083	-3.5934e-002
14084	-5.6318e-002
14085	-4.8723e-002
14086	4.3674e-002
14087	-6.8498e-002
14088	-3.4454e-002
14089	2.3593e-002
14090	1.867e-002
14091	1.8582e-002
14092	3.0876e-002
14093	1.4735e-002
14094	2.4827e-002
14095	7.8451e-002
14096	6.9745e-002
14097	6.0769e-002
14098	6.6537e-002
14099	6.2244e-002
14100	-2.0262e-002
14101	-1.4393e-002
14102	-1.6297e-002
14103	-1.3112e-002
14104	-9.0871e-003
14105	-1.0236e-002
14106	-1.0332e-002
14107	-9.0111e-003
14108	1.2429
14109	1.4314
14110	1.5009
14111	1.3049
14112	1.3467
14113	1.0301
14114	0.61265
14115	0.43005
14116	0.37295
14117	0.56791
14118	1.3838e-002
14119	4.0801e-003
14120	3.8266e-003
14121	1.1767e-002
14122	-3.054e-002
14123	-2.1186e-002
14124	-2.7519e-002
14125	-1.3188e-002
14126	-3.4903e-002
14127	5.0214e-002
14128	2.5581e-002
14129	1.7318e-002
14130	3.4955e-002
14131	3.0589e-004
14132	1.5677e-003
14133	-1.014e-004
14134	-2.4674e-003
14135	-1.0383e-002
14136	-7.1931e-003
14137	-7.1709e-003
14138	-3.4509e-003
14139	-9.8028e-003
14140	-8.1008e-003
14141	-2.6468e-003
14142	-1.4891e-003
14143	-3.4537e-003
14144	-1.7488e-003
14145	-6.6319e-003
14146	5.1005e-004
14147	1.5384e-002
14148	1.0442e-002
14149	1.2333e-003
14150	-1.1474e-002
14151	-1.2594e-002
14152	-1.6528e-002
14153	-1.9755e-002
14154	-8.9715e-003
14155	-1.7686e-002
14156	-1.3272e-002
14157	-8.9119e-003
14158	-2.1962e-002
14159	0.20381
14160	0.33485
14161	0.16102
14162	0.17813
14163	9.9948e-002
14164	5.5248e-002
14165	4.2618e-002
14166	3.2537e-002
14167	9.016e-002
14168	3.8666e-002
14169	-7.9392e-003
14170	-1.8023e-002
14171	-7.1323e-003
14172	-1.2639e-002
14173	-1.3113e-002
14174	4.5022e-003
14175	8.8162e-003
14176	4.9257e-003
14177	3.4947e-003
14178	9.0805e-003
14179	1.1167e-002
14180	6.4981e-003
14181	7.577e-003
14182	7.8051e-003
14183	9.984e-003
14184	1.7676
14185	1.6309
14186	1.799
14187	1.8767
14188	1.5828
14189	1.7137
14190	1.84
14191	1.7998
14192	1.8979
14193	1.9707e-003
14194	-6.6985e-004
14195	-8.065e-004
14196	-2.2473e-004
14197	-5.364e-003
14198	-1.9633e-003
14199	-4.296e-003
14200	-3.1493e-003
14201	5.338e-002
14202	4.0636e-002
14203	4.3815e-002
14204	4.5079e-002
14205	0.60947
14206	0.72813
14207	0.68378
14208	0.78828
14209	0.69856
14210	5.0236e-002
14211	8.1186e-002
14212	8.6625e-002
14213	9.8885e-002
14214	5.5987e-002
14215	7.0339e-002
14216	5.611e-002
14217	6.0844e-002
14218	7.0846e-002
14219	6.4536e-002
14220	-3.7459e-002
14221	2.7689e-003
14222	-2.8862e-002
14223	7.0608e-002
14224	-2.8082e-002
14225	-6.6532e-002
14226	1.6489e-002
14227	2.2573e-002
14228	1.4692e-002
14229	1.9149e-002
14230	2.1775e-004
14231	-2.2322e-004
14232	-2.3308e-004
14233	-3.1748e-004
14234	-5.6499e-005
14235	-8.8865e-005
14236	-2.7461e-004
14237	1.0108e-003
14238	2.9058e-003
14239	4.1941e-003
14240	1.656e-003
14241	4.2916e-003
14242	1.151e-003
14243	6.5616e-003
14244	2.3674e-003
14245	-1.6921e-002
14246	9.9467e-003
14247	-7.9103e-003
14248	-6.702e-003
14249	-6.6498e-003
14250	-5.6916e-003
14251	-8.7469e-003
14252	0.34892
14253	0.29156
14254	0.38058
14255	0.34712
14256	0.31283
14257	0.47681
14258	0.28029
14259	1.1588
14260	1.0845
14261	1.2803
14262	1.3488
14263	0.92722
14264	0.11379
14265	6.5554e-002
14266	9.6632e-002
14267	0.13291
14268	0.12833
14269	5.831e-002
14270	1.0272e-002
14271	1.6041e-002
14272	8.0045e-003
14273	7.4568e-003
14274	1.6797e-002
14275	-8.1933e-003
14276	-6.4703e-003
14277	-6.4912e-003
14278	-7.5891e-003
14279	-7.9558e-003
14280	-8.4484e-003
14281	-7.352e-003
14282	-6.0463e-003
14283	0.24222
14284	0.17495
14285	0.14923
14286	0.17673
14287	0.20821
14288	0.20667
14289	0.21807
14290	0.49901
14291	0.43725
14292	0.50006
14293	0.5354
14294	0.46728
14295	0.5695
14296	0.46897
14297	7.6626e-002
14298	5.1621e-002
14299	7.0397e-002
14300	4.8547e-002
14301	6.8351e-002
14302	1.0772e-003
14303	1.0476e-003
14304	9.5656e-004
14305	7.0066e-004
14306	1.6601e-003
14307	9.3419e-004
14308	6.9131e-004
14309	-2.9729e-002
14310	-3.0514e-002
14311	-2.617e-002
14312	-3.5474e-002
14313	-4.2521e-002
14314	-1.3462e-002
14315	1.0419e-002
14316	1.0947e-002
14317	1.0662e-002
14318	1.0768e-002
14319	1.0933e-002
14320	0.12032
14321	0.15472
14322	0.12751
14323	0.16282
14324	0.12334
14325	0.11706
14326	0.1439
14327	0.9636
14328	0.68965
14329	0.7428
14330	0.89824
14331	0.80431
14332	-3.1799e-002
14333	-2.3561e-002
14334	-3.3716e-002
14335	-3.1496e-002
14336	-1.9074e-002
14337	-2.5366e-002
14338	0.25691
14339	0.18804
14340	0.26073
14341	0.32163
14342	0.28719
14343	0.13074
14344	0.11469
14345	9.4021e-002
14346	0.14248
14347	0.10638
14348	0.15816
14349	-7.7403e-003
14350	-6.5171e-003
14351	-8.0743e-003
14352	-5.8676e-003
14353	-8.05e-003
14354	-6.988e-003
14355	0.44938
14356	0.27415
14357	0.26006
14358	0.11315
14359	0.52579
14360	3.1815e-002
14361	1.2996e-002
14362	1.9856e-002
14363	2.6676e-002
14364	1.5607e-002
14365	1.3121e-003
14366	4.7895e-003
14367	3.7995e-003
14368	2.8889e-003
14369	0.12291
14370	4.2803e-002
14371	0.14972
14372	6.1695e-003
14373	4.7834e-002
14374	3.5696e-003
14375	1.3517e-003
14376	1.7619e-003
14377	3.8389e-003
14378	2.2895e-003
14379	0.14826
14380	6.5175e-002
14381	0.10708
14382	3.7422e-002
14383	0.20765
14384	4.575e-002
14385	1.8738e-002
14386	2.5928e-002
14387	4.5962e-002
14388	1.8585e-002
14389	8.5663e-003
14390	1.0131e-002
14391	-3.6158e-003
14392	-1.8157e-003
14393	4.2149e-003
14394	4.0218e-003
14395	3.5903e-002
14396	3.2769e-002
14397	2.9344e-002
14398	2.1875e-002
14399	2.0884e-002
14400	3.4036e-002
14401	2.33e-002
14402	1.0421
14403	1.0431
14404	1.0371
14405	1.036
14406	1.0429
14407	1.0328
14408	-6.6204e-002
14409	-7.5091e-002
14410	-2.3858e-002
14411	-4.0084e-002
14412	-5.1402e-002
14413	-1.8418e-002
14414	0.29681
14415	0.3485
14416	0.40663
14417	0.33422
14418	0.49616
14419	0.22847
14420	0.37942
14421	1.4099
14422	1.3002
14423	1.4904
14424	1.7262
14425	1.0232
14426	1.4531
14427	0.29833
14428	0.23152
14429	0.2569
14430	0.22436
14431	0.3787
14432	5.2487e-003
14433	9.7085e-003
14434	3.2578e-003
14435	-4.8338e-003
14436	8.3507e-003
14437	6.1564e-002
14438	4.0741e-002
14439	4.1189e-002
14440	7.2669e-002
14441	3.6362e-002
14442	-2.8734e-002
14443	-2.9993e-002
14444	-1.6209e-002
14445	-1.4578e-002
14446	-8.0348e-003
14447	-2.7375e-002
14448	-2.8037e-002
14449	0.87504
14450	0.46175
14451	0.6458
14452	0.4137
14453	0.94598
14454	0.39973
14455	0.64576
14456	-6.7106e-003
14457	-1.023e-003
14458	-5.1047e-003
14459	-5.3459e-003
14460	-7.3837e-003
14461	-4.7316e-003
14462	1.6509
14463	1.402
14464	1.3535
14465	1.5238
14466	1.4094
14467	9.5575e-003
14468	4.0603e-003
14469	3.9103e-003
14470	-3.5459e-003
14471	4.702e-003
14472	4.2993e-004
14473	8.3976e-003
14474	5.2045e-003
14475	3.3572e-005
14476	4.6141e-003
14477	5.9735e-003
14478	3.5698e-003
14479	6.7926e-003
14480	4.2924e-003
14481	2.2744
14482	2.5599
14483	2.6467
14484	2.4614
14485	2.2171
14486	2.7865
14487	2.721
14488	1.3131
14489	1.0389
14490	0.99182
14491	0.10236
14492	0.1388
14493	9.4181e-002
14494	9.6719e-002
14495	0.14195
14496	5.9023e-002
14497	5.0397e-002
14498	7.1492e-002
14499	1.0856
14500	1.1846
14501	1.2674
14502	0.76749
14503	0.15895
14504	0.16173
14505	0.17615
14506	0.1374
14507	0.21556
14508	0.14381
14509	0.1664
14510	0.61767
14511	0.5225
14512	0.5202
14513	1.1057
14514	0.89794
14515	1.0013
14516	1.1751
14517	1.7264e-002
14518	6.833e-003
14519	2.3657e-002
14520	5.4894e-003
14521	3.8979e-002
14522	3.8741e-002
14523	5.6672e-002
14524	7.9281e-003
14525	0.79151
14526	0.91837
14527	0.95607
14528	0.88257
14529	-4.2653e-002
14530	-4.4172e-002
14531	-4.3357e-002
14532	-4.1524e-002
14533	-1.0449e-002
14534	-2.3439e-003
14535	-1.213e-002
14536	-7.9367e-003
14537	-1.1211e-002
14538	-1.0528e-002
14539	-9.2755e-003
14540	-5.6122e-003
14541	-1.0958e-002
14542	1.17e-002
14543	1.1349e-002
14544	1.0064e-002
14545	9.3614e-003
14546	8.5136e-003
14547	1.0496e-002
14548	9.3252e-003
14549	4.3533e-002
14550	6.7899e-002
14551	5.4864e-002
14552	5.8602e-002
14553	1.1858e-003
14554	1.5422e-003
14555	1.8423e-003
14556	1.2716e-003
14557	1.276e-003
14558	5.0258e-002
14559	3.9041e-002
14560	5.6993e-002
14561	3.3881e-002
14562	2.0709e-002
14563	6.6756e-002
14564	2.6593e-002
14565	6.1275e-003
14566	1.4933e-002
14567	1.4673e-002
14568	5.7007e-003
14569	7.2355e-002
14570	0.10002
14571	0.12613
14572	8.66e-002
14573	0.13709
14574	0.97729
14575	1.1397
14576	1.1877
14577	1.2661
14578	1.6145e-002
14579	-1.1559e-002
14580	-1.0225e-003
14581	-1.4288e-003
14582	-9.5566e-004
14583	-1.8409e-003
14584	-2.288e-003
14585	3.5426
14586	3.5681
14587	3.5616
14588	7.8547e-002
14589	7.7756e-002
14590	9.7133e-002
14591	0.12565
14592	8.7983e-002
14593	0.75161
14594	0.81805
14595	0.79941
14596	0.82511
14597	0.71623
14598	0.41779
14599	0.27959
14600	0.29702
14601	0.35732
14602	4.1995e-002
14603	3.8611e-002
14604	7.1981e-002
14605	9.2397e-002
14606	2.6182e-002
14607	0.33721
14608	0.41976
14609	0.34458
14610	1.0491e-002
14611	1.4924e-002
14612	8.8086e-003
14613	1.1441e-002
14614	0.30934
14615	0.22888
14616	0.37925
14617	0.2701
14618	0.47495
14619	1.1408e-002
14620	1.0903e-002
14621	1.0258e-002
14622	1.1553e-002
14623	-1.8132e-002
14624	-2.5342e-002
14625	-2.4621e-002
14626	-2.1552e-002
14627	8.4043e-002
14628	8.6103e-002
14629	8.794e-002
14630	0.5602
14631	0.63561
14632	0.67679
14633	0.55868
14634	1.5718
14635	1.7226
14636	1.8178
14637	1.3706
14638	1.2336
14639	5.1434e-002
14640	3.302e-002
14641	4.473e-002
14642	2.7486e-002
14643	2.4136
14644	2.662
14645	2.5473
14646	2.323
14647	2.7231
14648	7.6326e-003
14649	6.703e-003
14650	5.578e-003
14651	-1.861e-002
14652	-1.9046e-002
14653	-2.536e-002
14654	-3.0163e-002
14655	-4.0412e-003
14656	-4.6256e-003
14657	-5.6191e-003
14658	-6.5533e-003
14659	8.8452e-004
14660	4.9761e-004
14661	1.64e-003
14662	2.3929e-003
14663	1.0753e-002
14664	7.4492e-003
14665	8.3197e-003
14666	1.0639e-002
14667	1.6593
14668	1.8226
14669	1.7634
14670	1.63
14671	1.786
14672	3.6374e-002
14673	3.4315e-002
14674	4.8406e-002
14675	1.8609e-002
14676	8.5531e-002
14677	2.6103e-002
14678	0.3251
14679	0.18611
14680	0.22
14681	0.43386
14682	0.36125
14683	0.11418
14684	0.10293
14685	7.0362e-002
14686	7.0332e-002
14687	0.10374
14688	8.9167e-002
14689	5.6858e-002
14690	1.8101e-002
14691	2.6902e-002
14692	0.16208
14693	5.8924e-002
14694	0.11075
14695	0.13951
14696	3.1929
14697	2.8996
14698	3.322
14699	2.7511
14700	3.228
14701	8.5187e-003
14702	9.4992e-003
14703	9.3161e-003
14704	8.4716e-003
14705	8.2681e-003
14706	-8.4328e-003
14707	-8.3198e-003
14708	-8.4035e-003
14709	-8.0827e-003
14710	-2.5618e-002
14711	-2.2478e-002
14712	-3.0127e-002
14713	-1.9765e-002
14714	-2.2804e-002
14715	-1.9479e-002
14716	-8.8591e-003
14717	-2.3615e-002
14718	-1.2978e-002
14719	-1.8763e-002
14720	-1.8387e-002
14721	0.1337
14722	0.17344
14723	0.14331
14724	6.9435e-002
14725	0.33882
14726	0.30016
14727	0.25961
14728	0.26079
14729	0.26926
14730	1.4382
14731	1.222
14732	1.2643
14733	1.4305
14734	1.3854
14735	2.3547e-002
14736	3.4889e-002
14737	3.8511e-002
14738	2.0271e-002
14739	4.8996e-002
14740	1.8706e-002
14741	4.0473e-002
14742	0.96497
14743	0.95721
14744	0.96459
14745	0.9569
14746	0.95749
14747	7.5844e-003
14748	-2.2567e-003
14749	1.9092e-002
14750	4.4535e-003
14751	2.0857e-002
14752	2.7095
14753	2.9283
14754	2.9039
14755	2.7061
14756	2.9134
14757	2.7624e-003
14758	2.353e-003
14759	8.1854e-004
14760	1.1763e-003
14761	1.7473
14762	1.457
14763	1.5609
14764	1.8181
14765	1.2307
14766	2.2194
14767	2.1158
14768	2.1547
14769	8.0181e-003
14770	7.644e-003
14771	6.6103e-003
14772	8.2418e-003
14773	5.197e-002
14774	5.0854e-002
14775	6.4031e-002
14776	7.1309e-002
14777	0.1372
14778	0.12404
14779	0.11183
14780	0.11366
14781	0.56225
14782	0.74465
14783	0.71486
14784	0.56114
14785	0.73975
14786	0.46659
14787	0.49473
14788	0.5329
14789	0.45354
14790	0.60298
14791	0.12991
14792	0.12271
14793	0.10203
14794	0.14272
14795	2.459e-002
14796	3.5252e-002
14797	8.1524e-002
14798	2.5532e-002
14799	1.2043
14800	1.0164
14801	1.0907
14802	1.2868
14803	1.4906
14804	1.4553
14805	1.5309
14806	8.2443e-002
14807	7.3779e-002
14808	7.201e-002
14809	5.9046e-002
14810	8.5795e-002
14811	5.1655e-002
14812	5.8421e-002
14813	3.9971e-002
14814	5.5311e-002
14815	7.4894e-002
14816	1.2178e-002
14817	1.2821e-002
14818	1.3364e-002
14819	1.1675e-002
14820	1.2651e-002
14821	1.0752e-002
14822	1.1732e-002
14823	1.2825e-002
14824	1.225e-002
14825	4.1089e-002
14826	5.2595e-002
14827	3.9501e-002
14828	6.0369e-002
14829	-4.9106e-004
14830	2.789e-003
14831	2.5007e-002
14832	-1.7537e-003
14833	3.2119e-003
14834	-1.2385e-002
14835	-1.4719e-002
14836	-1.5319e-002
14837	-1.2881e-002
14838	-1.2068e-002
14839	4.3986e-003
14840	-1.6962e-003
14841	-6.069e-003
14842	-4.2004e-002
14843	-3.6916e-002
14844	-3.5747e-002
14845	-4.082e-002
14846	-3.9216e-002
14847	-2.6138e-003
14848	-1.5487e-002
14849	-2.996e-002
14850	2.9527e-003
14851	-8.6673e-003
14852	-1.2455e-002
14853	-1.5912e-002
14854	-9.2675e-003
14855	-1.65e-002
14856	-8.4312e-003
14857	5.1529e-002
14858	5.7128e-002
14859	4.6783e-002
14860	3.6311e-002
14861	3.9107e-002
14862	5.259e-002
14863	0.18351
14864	0.22924
14865	0.23781
14866	0.16113
14867	0.20947
14868	0.15482
14869	0.14101
14870	0.12886
14871	0.11498
14872	0.11006
14873	0.1347
14874	0.12505
14875	5.2715e-003
14876	6.2994e-003
14877	6.477e-003
14878	5.954e-003
14879	4.6195e-003
14880	6.1201e-003
14881	0.27716
14882	0.25856
14883	0.21724
14884	0.19358
14885	0.24337
14886	0.23422
14887	-5.9656e-003
14888	-5.6732e-003
14889	-6.0314e-003
14890	-6.3142e-003
14891	-6.1309e-003
14892	-6.3891e-003
14893	1.3941
14894	1.3588
14895	1.4196
14896	1.5002
14897	1.4942
14898	1.4083
14899	1.5709
14900	0.1962
14901	0.20341
14902	0.16305
14903	0.15166
14904	0.12972
14905	0.15021
14906	4.5899e-003
14907	1.3381e-002
14908	-6.1067e-004
14909	1.4561e-002
14910	1.058e-002
14911	6.2881e-003
14912	0.27666
14913	0.24431
14914	0.19733
14915	0.22553
14916	0.21484
14917	0.78489
14918	0.74393
14919	0.79688
14920	0.81999
14921	0.80815
14922	1.8818e-002
14923	2.3928e-002
14924	2.0335e-002
14925	2.4491e-002
14926	2.7253e-002
14927	1.75e-002
14928	3.5091e-003
14929	3.7174e-003
14930	2.5045e-003
14931	3.0804e-003
14932	0.46412
14933	0.46539
14934	0.55853
14935	0.55789
14936	0.59732
14937	0.43516
14938	0.5806
14939	0.78729
14940	0.75971
14941	0.80552
14942	0.82604
14943	0.82902
14944	0.15684
14945	0.13708
14946	0.11373
14947	0.15199
14948	0.10196
14949	0.10392
14950	1.4489
14951	1.5878
14952	1.3737
14953	1.4629
14954	0.27413
14955	0.20507
14956	0.23875
14957	0.2895
14958	9.1727e-002
14959	7.0494e-002
14960	8.7785e-002
14961	1.4457e-002
14962	4.7432e-003
14963	7.8911e-003
14964	1.2302e-002
14965	1.0703e-002
14966	7.2807e-003
14967	3.0837e-002
14968	3.2377e-002
14969	2.3831e-002
14970	1.8627e-002
14971	2.0804e-002
14972	1.1502e-002
14973	4.1032e-003
14974	2.7111e-003
14975	2.2288e-003
14976	4.3541e-003
14977	2.8388e-003
14978	5.4452e-003
14979	3.4244e-003
14980	3.3146e-003
14981	4.9368e-003
14982	6.1559e-003
14983	0.66696
14984	0.33607
14985	0.21328
14986	0.39113
14987	0.456
14988	0.42303
14989	0.57568
14990	1.0031
14991	1.3883
14992	0.71604
14993	1.3764
14994	2.8771
14995	3.2128
14996	3.2793
14997	3.0989
14998	3.2895
14999	3.0829
15000	2.8876
15001	2.5839
15002	2.3546
15003	2.2905
15004	2.4387
15005	2.5929
15006	2.1218e-003
15007	4.3422e-003
15008	2.1978e-003
15009	3.5017e-002
15010	4.2672e-002
15011	2.3406e-002
15012	0.40936
15013	0.62787
15014	0.59669
15015	1.1853e-002
15016	1.4259e-002
15017	1.546e-002
15018	1.1287e-002
15019	1.6606e-002
15020	6.1902e-003
15021	8.1248e-003
15022	8.5062e-003
15023	5.8127e-003
15024	7.0543e-003
15025	7.864e-003
15026	6.979e-003
15027	4.6256e-003
15028	3.9366e-003
15029	6.8214e-003
15030	4.0433e-003
15031	0.36563
15032	0.35911
15033	0.28284
15034	0.25654
15035	0.34227
15036	0.74029
15037	0.78186
15038	0.81886
15039	0.80118
15040	0.66287
15041	0.17148
15042	0.15684
15043	0.2065
15044	0.12276
15045	0.2582
15046	0.31121
15047	0.3622
15048	0.34398
15049	0.43676
15050	2.4564
15051	2.655
15052	2.657
15053	2.4327
15054	2.366e-003
15055	2.9484e-003
15056	2.6168e-003
15057	3.034e-003
15058	4.2905e-003
15059	1.9116e-003
15060	1.8727e-003
15061	0.62645
15062	0.52835
15063	0.5511
15064	-2.774e-002
15065	-1.9522e-002
15066	-2.3138e-002
15067	1.627e-002
15068	1.4187e-002
15069	2.4968e-002
15070	2.1436e-002
15071	2.6711
15072	2.6665
15073	2.4929
15074	2.3248
15075	2.8119
15076	2.2587
15077	0.11733
15078	6.9525e-002
15079	7.3415e-002
15080	5.1973e-002
15081	9.7873e-002
15082	0.9354
15083	0.94491
15084	0.88599
15085	0.95066
15086	6.7585e-002
15087	5.8977e-002
15088	0.1074
15089	0.13841
15090	5.9642e-002
15091	1.4206e-002
15092	1.6948e-002
15093	1.1326e-002
15094	1.234e-002
15095	1.6167e-002
15096	1.2245e-002
15097	1.9486e-002
15098	7.9133e-003
15099	1.1324e-002
15100	1.1397e-002
15101	4.7694e-002
15102	3.2349e-002
15103	2.8186e-002
15104	2.2148e-002
15105	4.8139e-002
15106	0.28483
15107	0.24867
15108	0.56426
15109	0.21486
15110	0.22553
15111	9.9723e-002
15112	0.13944
15113	1.512e-002
15114	1.3178e-002
15115	1.7221e-002
15116	1.529e-002
15117	1.6592e-002
15118	6.101e-002
15119	8.2338e-002
15120	4.1273e-002
15121	3.6882e-002
15122	2.8507e-002
15123	1.7754e-002
15124	2.1883e-002
15125	1.7072e-002
15126	2.5419e-002
15127	9.2345e-003
15128	3.8784e-003
15129	1.9017e-002
15130	1.088e-002
15131	8.2609e-003
15132	1.6442e-002
15133	3.1091e-002
15134	1.7677e-002
15135	0.96099
15136	0.93922
15137	0.97332
15138	0.91734
15139	0.98907
15140	0.86627
15141	0.85229
15142	0.74857
15143	1.1957
15144	1.2871
15145	1.2431
15146	1.0835
15147	1.3713
15148	1.3429
15149	5.9027e-002
15150	4.8329e-002
15151	5.1959e-002
15152	6.7181e-002
15153	3.7792e-002
15154	4.9844e-002
15155	1.7022
15156	1.9507
15157	1.8847
15158	1.8786
15159	0.78453
15160	0.56421
15161	0.70773
15162	0.75789
15163	0.73339
15164	8.664e-004
15165	9.4894e-003
15166	2.7832e-002
15167	8.7089e-002
15168	5.5043e-004
15169	9.8627e-003
15170	1.061e-002
15171	4.0852e-003
15172	1.8078e-002
15173	5.5127e-003
15174	6.5682e-003
15175	3.295e-002
15176	1.4264e-002
15177	5.5201e-003
15178	2.1192e-002
15179	2.2882
15180	1.8245
15181	1.9279
15182	2.1339
15183	2.3418
15184	1.0828e-002
15185	4.2682e-002
15186	3.5067e-003
15187	2.8563e-002
15188	3.2806e-002
15189	1.3958e-002
15190	1.7537e-002
15191	2.5817e-002
15192	8.6885e-003
15193	2.3391e-003
15194	1.9508e-002
15195	2.9532e-003
15196	8.4611e-003
15197	1.1388e-002
15198	3.5294e-003
15199	1.9367e-002
15200	4.2544e-002
15201	1.3671e-002
15202	2.7739e-002
15203	4.3821e-002
15204	0.86025
15205	0.86985
15206	2.5171
15207	2.7431
15208	2.5817
15209	2.6837
15210	2.4775
15211	2.9582
15212	2.8676
15213	4.0788e-002
15214	5.2082e-003
15215	2.4154e-003
15216	3.7136e-002
15217	6.0932e-002
15218	4.1864e-002
15219	-1.271e-002
15220	0.92479
15221	0.96026
15222	0.9571
15223	0.93434
